timestamp,occupancy_6005,occupancy_t4013,speed_6005,speed_7578,speed_t4013
2015-09-08 12:00:00,4.771111111111111,8.838888888888889,84.0,66.33333333333333,64.44444444444444
2015-09-08 13:00:00,4.346666666666668,9.432222222222222,84.11111111111111,66.75,63.55555555555556
2015-09-08 14:00:00,4.73,8.677272727272728,84.77777777777777,67.4,63.63636363636363
2015-09-08 15:00:00,4.89,8.75,84.42857142857143,67.0,65.16666666666667
2015-09-08 16:00:00,4.008333333333333,9.223333333333334,85.5,66.4,64.33333333333333
2015-09-08 17:00:00,5.881111111111111,7.652727272727273,88.22222222222223,66.36363636363636,64.0909090909091
2015-09-08 18:00:00,3.2233333333333327,7.305,82.5,68.25,63.5
2015-09-08 19:00:00,3.3475,8.127142857142857,80.375,71.0,63.857142857142854
2015-09-08 20:00:00,1.8414285714285714,5.260000000000001,80.85714285714286,64.0,64.5
2015-09-08 21:00:00,1.2385714285714287,4.192222222222223,78.85714285714286,61.5,64.88888888888889
2015-09-08 22:00:00,1.5116666666666667,3.374285714285715,82.33333333333333,64.5,61.42857142857143
2015-09-08 23:00:00,2.94,2.39,75.0,63.0,62.666666666666664
2015-09-09 00:00:00,1.67,2.6633333333333336,81.0,57.0,57.0
2015-09-09 01:00:00,1.14,1.87,79.0,58.0,63.333333333333336
2015-09-09 02:00:00,0.96,2.276666666666667,84.0,59.833333333333336,61.0
2015-09-09 03:00:00,0.78,3.415,89.0,61.666666666666664,62.25
2015-09-09 04:00:00,4.613333333333333,4.553333333333333,87.33333333333333,63.5,63.5
2015-09-09 05:00:00,8.446666666666667,5.691666666666666,85.66666666666667,65.33333333333333,64.75
2015-09-09 06:00:00,12.28,6.83,84.0,67.16666666666667,66.0
2015-09-09 07:00:00,8.89,15.11,86.0,69.0,62.0
2015-09-09 08:00:00,6.445,12.2225,88.5,68.5,62.5
2015-09-09 09:00:00,3.9999999999999996,9.335,91.0,68.0,63.0
2015-09-09 10:00:00,5.202500000000001,7.56,78.625,67.66666666666667,62.5
2015-09-09 11:00:00,4.0,9.187272727272727,79.57142857142857,70.71428571428571,63.36363636363637
2015-09-09 12:00:00,3.3466666666666662,8.746666666666666,85.83333333333333,65.25,61.75
2015-09-09 13:00:00,3.3900000000000006,7.7170000000000005,87.14285714285714,67.71428571428571,63.8
2015-09-09 14:00:00,4.510000000000001,6.592727272727274,83.16666666666667,65.8,65.63636363636364
2015-09-09 15:00:00,5.39,8.27125,79.9090909090909,68.77777777777777,63.625
2015-09-09 16:00:00,5.555999999999999,8.245000000000001,86.0,67.0,65.4
2015-09-09 17:00:00,4.688571428571429,9.08875,79.85714285714286,58.36363636363637,66.875
2015-09-09 18:00:00,2.6062499999999997,6.562499999999999,83.5,68.14285714285714,66.125
2015-09-09 19:00:00,2.684285714285714,5.157000000000001,82.85714285714286,65.66666666666667,65.2
2015-09-09 20:00:00,2.61625,4.7457142857142856,79.75,63.166666666666664,59.57142857142857
2015-09-09 21:00:00,2.5933333333333337,4.8825,72.33333333333333,59.2,60.5
2015-09-09 22:00:00,2.26,2.5,70.44444444444444,61.5,58.166666666666664
2015-09-09 23:00:00,1.886,2.493333333333333,71.12222222222222,63.5,59.166666666666664
2015-09-10 00:00:00,1.512,2.3474999999999997,71.8,63.666666666666664,58.75
2015-09-10 01:00:00,1.4140000000000001,0.83,65.2,63.833333333333336,63.0
2015-09-10 02:00:00,1.1675,2.9450000000000003,72.25,64.0,67.5
2015-09-10 03:00:00,3.291666666666667,1.6949999999999998,76.16666666666667,64.16666666666667,58.0
2015-09-10 04:00:00,5.4158333333333335,1.06,80.08333333333333,64.33333333333333,55.0
2015-09-10 05:00:00,7.54,7.0120000000000005,84.0,64.5,64.2
2015-09-10 06:00:00,7.458666666666667,8.993,84.13333333333334,65.33333333333333,63.9
2015-09-10 07:00:00,7.377333333333334,10.973999999999998,84.26666666666667,66.16666666666667,63.6
2015-09-10 08:00:00,7.296000000000001,12.954999999999998,84.4,67.0,63.3
2015-09-10 09:00:00,5.2727272727272725,9.069090909090908,81.81818181818181,65.6,63.63636363636363
2015-09-10 10:00:00,4.2509999999999994,8.54,81.8,67.0,64.0
2015-09-10 11:00:00,3.6125000000000003,9.915833333333333,85.75,68.33333333333333,63.666666666666664
2015-09-10 12:00:00,2.7779999999999996,8.31375,81.0,66.2,63.0
2015-09-10 13:00:00,3.3888888888888897,8.856,85.77777777777777,68.6,63.8
2015-09-10 14:00:00,5.111666666666666,8.795,81.5,68.375,65.6
2015-09-10 15:00:00,4.111666666666667,8.172,86.91666666666667,67.75,65.3
2015-09-10 16:00:00,6.174444444444444,9.573,83.22222222222223,67.0,65.3
2015-09-10 17:00:00,6.33875,9.030909090909091,81.875,65.0,65.45454545454545
2015-09-10 18:00:00,5.273,7.196666666666666,82.4,67.88888888888889,65.66666666666667
2015-09-10 19:00:00,2.4528571428571433,4.7975,78.42857142857143,64.5,65.91666666666667
2015-09-10 20:00:00,2.761428571428571,4.700000000000001,82.28571428571429,64.0,65.2
2015-09-10 21:00:00,1.8871428571428572,3.771428571428572,85.28571428571429,63.0,64.85714285714286
2015-09-10 22:00:00,1.361666666666667,3.2925000000000004,86.66666666666667,64.0,65.5
2015-09-10 23:00:00,2.1879999999999997,2.39,74.0,65.5,62.75
2015-09-11 00:00:00,1.415,2.6566666666666667,66.5,65.58333333333333,61.5
2015-09-11 01:00:00,0.858,1.665,76.0,65.66666666666667,62.0
2015-09-11 02:00:00,1.1,0.72,77.0,65.75,61.0
2015-09-11 03:00:00,1.5425,2.57,82.75,65.83333333333333,64.0
2015-09-11 04:00:00,1.7766666666666666,1.9300000000000002,79.5,65.91666666666667,62.75
2015-09-11 05:00:00,5.16,6.401000000000001,88.875,66.0,65.1
2015-09-11 06:00:00,9.910833333333333,8.43909090909091,85.75,66.25,64.27272727272727
2015-09-11 07:00:00,10.457272727272725,10.328,79.81818181818181,70.0,64.6
2015-09-11 08:00:00,6.0981818181818195,10.196000000000002,79.72727272727273,67.33333333333333,65.6
2015-09-11 09:00:00,4.085000000000001,7.856,80.75,68.57142857142857,63.1
2015-09-11 10:00:00,4.485,8.626363636363637,82.75,65.5,63.90909090909091
2015-09-11 11:00:00,4.648181818181819,10.000000000000002,82.36363636363636,68.0,63.18181818181818
2015-09-11 12:00:00,4.54,10.098888888888888,79.9090909090909,68.42857142857143,63.77777777777778
2015-09-11 13:00:00,6.302727272727273,7.606363636363636,83.18181818181819,67.14285714285714,64.27272727272727
2015-09-11 14:00:00,5.963333333333334,8.943000000000001,78.83333333333333,66.44444444444444,63.5
2015-09-11 15:00:00,6.234,8.015454545454546,83.7,66.0909090909091,64.18181818181819
2015-09-11 16:00:00,5.9725,9.1125,78.58333333333333,59.666666666666664,66.25
2015-09-11 17:00:00,6.051666666666667,8.925833333333333,83.16666666666667,65.58333333333333,67.25
2015-09-11 18:00:00,3.9327272727272726,6.9433333333333325,83.54545454545455,67.0909090909091,65.55555555555556
2015-09-11 19:00:00,3.7575,5.5329999999999995,83.625,65.5,66.3
2015-09-11 20:00:00,3.15875,4.442857142857143,79.75,62.285714285714285,62.714285714285715
2015-09-11 21:00:00,2.1057142857142854,4.945,86.14285714285714,57.2,65.16666666666667
2015-09-11 22:00:00,3.0583333333333336,4.0075,80.5,58.0,63.375
2015-09-11 23:00:00,1.0239999999999998,2.8474999999999997,82.8,57.0,64.5
2015-09-12 00:00:00,1.1216666666666666,2.8983333333333334,63.0,70.5,63.166666666666664
2015-09-12 01:00:00,0.7966666666666667,2.3099999999999996,85.66666666666667,67.25,65.2
2015-09-12 02:00:00,2.0549999999999997,0.9833333333333334,74.0,64.0,62.666666666666664
2015-09-12 03:00:00,1.915,2.2433333333333336,91.5,58.0,67.0
2015-09-12 04:00:00,0.4725,1.873333333333333,76.25,68.0,65.33333333333333
